  0.000000000000000E+000  0.000000000000000E+000
  6.666666666666667E-002 -5.118587881331499E-004
  0.133333333333333       2.484609632986453E-002
  0.200000000000000       4.765232725649645E-002
  0.266666666666667       0.107150440184953     
  0.333333333333333       0.157003746636072     
  0.400000000000000       0.235493231433224     
  0.466666666666667       0.322625148689476     
  0.533333333333333       0.438706161929239     
  0.600000000000000       0.547246824285206     
  0.666666666666667       0.695762713366524     
  0.733333333333333       0.850343967397938     
  0.800000000000000        1.00190235654266     
  0.866666666666667        1.20415413464061     
  0.933333333333333        1.39869817752636     
   1.00000000000000        1.60016878837224     
   1.06666666666667        1.83538851960369     
   1.13333333333333        2.09135691718432     
   1.20000000000000        2.30921638412907     
   1.26666666666667        2.58136851865770     
   1.33333333333333        2.89097522065565     
   1.40000000000000        3.18087946834302     
   1.46666666666667        3.45714925262870     
   1.53333333333333        3.77153914745208     
   1.60000000000000        4.07884103612420     
   1.66666666666667        4.41538004779314     
   1.73333333333333        4.72449276651854     
   1.80000000000000        5.12707215204995     
   1.86666666666667        5.31844554236782     
   1.93333333333333        6.05765872342454     
   2.00000000000000        6.28475806814617     
   2.06666666666667        6.52367588282870     
   2.13333333333333        6.68111347851203     
   2.20000000000000        7.63061288138284     
   2.26666666666667        7.88989189669507     
   2.33333333333333        8.10609499215625     
   2.40000000000000        8.52717123596304     
   2.46666666666667        9.93454236176288     
   2.53333333333333        11.3343809479905     
   2.60000000000000        11.2986628653885     
   2.66666666666667        10.6503662509939     
   2.73333333333333        11.3163624424879     
   2.80000000000000        12.3972751540566     
